,a,b,total_infections_1,total_infections_2,total_vaccinated_1,total_vaccinated_2,loss_clinical_burden,loss_equity_of_burden,loss_equity_of_vaccination
129,0.19999999999999998,0.27499999999999997,23.154600184250853,1.0000000000000284,463.18169415928287,99.0,13.880368571154222,0.01120158226627771,0.0848721319645569
130,0.19999999999999998,0.29999999999999993,23.327559113574296,1.0000000000000284,462.7521644532668,99.0,13.880696832363228,0.013328977096955935,0.08281038937568086
131,0.19999999999999998,0.32499999999999996,23.529016288042214,1.0000000000000284,462.25689690559955,99.0,13.881200027448989,0.015806900342911406,0.08043310514687785
132,0.19999999999999998,0.35,23.76377950477513,1.0000000000000142,461.68643584940446,99.0,13.88194689992938,0.018694487908730267,0.07769489207714098
133,0.19999999999999998,0.37499999999999994,24.030254418988193,1.0000000000000284,461.047421470283,99.0,13.88299876205457,0.02197212935354695,0.0746276230573577
134,0.19999999999999998,0.3999999999999999,24.292233538639948,1.0000000000000568,460.4277668148264,99.0,13.884238766182198,0.025194472525255807,0.07165328071116561
135,0.19999999999999998,0.42499999999999993,24.623719679383214,1.0000000000000426,459.6555373817668,99.0,13.886091657444478,0.029271752056401812,0.0679465794324805
136,0.19999999999999998,0.44999999999999996,24.95942493690626,1.0000000000000284,458.8865202292783,99.0,13.88828111912242,0.03340092672393927,0.06425529710053501
137,0.19999999999999998,0.4749999999999999,25.360310006576128,1.0000000000000568,457.9847711976603,99.0,13.891293574148285,0.03833181308087091,0.05992690174876847
138,0.19999999999999998,0.4999999999999999,25.81713296390467,1.000000000000071,456.9783323630673,99.0,13.895233653993763,0.04395073545600792,0.05509599534272258
139,0.19999999999999998,0.5249999999999999,26.367340627972737,1.0,455.79469313844805,99.0,13.900664083943076,0.05071828972406486,0.04941452706455007
140,0.19999999999999998,0.5499999999999999,26.980206946460328,1.0000000000000426,454.5111089071689,99.0,13.90754934097937,0.0582565454414504,0.04325332275441052
141,0.19999999999999998,0.575,27.7591387233266,1.0000000000000568,452.92958911042285,98.99999999999997,13.917497170134743,0.06783740629690177,0.03566202773002858
142,0.19999999999999998,0.5999999999999999,28.65192352084773,1.0000000000000995,451.18095088175,99.0,13.930436117694152,0.07881865930640006,0.02726856423239865
143,0.19999999999999998,0.6249999999999999,29.777823653764642,1.0000000000001137,449.06553994165466,99.0,13.948909113306255,0.0926672309412741,0.01711459171994223
144,0.19999999999999998,0.6499999999999999,31.20373136194422,1.0,446.51690483092887,98.99999999999999,13.975435194701863,0.11020589575191383,0.0048811431884574485
145,0.19999999999999998,0.6749999999999998,31.79109093550278,1.0000000000000995,445.5059695243826,99.0,13.987295361118617,0.11743041850665703,2.86537170357537e-05
146,0.19999999999999998,0.6999999999999998,31.792500479535647,1.0000000000000995,445.50356934545556,99.0,13.987324443782391,0.11744775589826126,1.713285818683019e-05
